sp	x	y
Conium_maculatum_Native	2.88	39.56
Conium_maculatum_Native	4.072	39.984
Conium_maculatum_Native	-8.0007	40.24113
Conium_maculatum_Native	21.20667	40.76472
Conium_maculatum_Native	21.65	40.86667
Conium_maculatum_Native	1.07	41.08
Conium_maculatum_Native	-4.21	41.31
Conium_maculatum_Native	-3	41.33
Conium_maculatum_Native	3.75789	46.6248
Conium_maculatum_Native	2.3422	46.816
Conium_maculatum_Native	2.26895	47.8025
Conium_maculatum_Native	0.15103	47.9242
Conium_maculatum_Native	2.73493	48.0139
Conium_maculatum_Native	0.14407	48.0711
Conium_maculatum_Native	1.99143	48.4111
Conium_maculatum_Native	2.07451	48.7762
Conium_maculatum_Native	2.76782	48.9295
Conium_maculatum_Native	-1.36202	50.75228
Conium_maculatum_Native	-1.78733	50.75383
Conium_maculatum_Native	-1.21726	50.93128
Conium_maculatum_Native	3.13617	51.01982
Conium_maculatum_Native	4.96132	51.08766
Conium_maculatum_Native	-0.48832	51.46373
Conium_maculatum_Native	-2.95286	52.27891
Conium_maculatum_Native	1.16221	52.42028
Conium_maculatum_Native	1.0215	52.5139
Conium_maculatum_Native	0.72711	52.52106
Conium_maculatum_Native	0.57986	52.52436
Conium_maculatum_Native	0.43259	52.52748
Conium_maculatum_Native	1.32255	52.59578
Conium_maculatum_Native	1.17514	52.59982
Conium_maculatum_Native	0.8802	52.60737
Conium_maculatum_Native	1.7723	52.67225
Conium_maculatum_Native	0.7383	52.70067
Conium_maculatum_Native	0.29467	52.71009
Conium_maculatum_Native	1.63215	52.76658
Conium_maculatum_Native	1.33622	52.77529
Conium_maculatum_Native	1.1882	52.77936
Conium_maculatum_Native	0.89206	52.78695
Conium_maculatum_Native	1.4914	52.86077
Conium_maculatum_Native	0.74961	52.88028
Conium_maculatum_Native	-1.47949	52.91097
Conium_maculatum_Native	-1.6282	52.91153
Conium_maculatum_Native	1.35003	52.95479
Conium_maculatum_Native	1.2014	52.95889
Conium_maculatum_Native	0.90404	52.96653
Conium_maculatum_Native	0.45775	52.9766
Conium_maculatum_Native	-1.32939	53.00012
Conium_maculatum_Native	-1.47623	53.18066
Conium_maculatum_Native	-2.70838	53.48536
Conium_maculatum_Native	-1.16109	53.98792
Conium_maculatum_Native	-0.23485	54.24758
Conium_maculatum_Native	-7.3697	57.1109
Conium_maculatum_Native	-7.28211	57.65462
Conium_maculatum_Native	-2.75452	57.67286
Conium_maculatum_Native	-6.18495	58.32529
Conium_maculatum_Native	15.6311	58.3701
Conium_maculatum_Native	13.3572	58.5753
Conium_maculatum_Native	18.0099	59.4753
Conium_maculatum_Native	17.8338	59.4998
Conium_maculatum_Native	17.8041	59.6366
Conium_maculatum_Native	17.7867	59.8524
Conium_maculatum_Native	16.8843	60.6384
Conium_maculatum_Native	35.04799	31.75858
Conium_maculatum_Native	35.68854	32.92823
Conium_maculatum_Native	-1.814	41.811
Conium_maculatum_Native	27.67	42.4
Conium_maculatum_Native	2.15296	48.3302
Conium_maculatum_Native	2.39542	48.8351
Conium_maculatum_Native	12.12	48.92
Conium_maculatum_Native	-5.15133	50.17162
Conium_maculatum_Native	-3.89177	50.19898
Conium_maculatum_Native	-3.61164	50.20321
Conium_maculatum_Native	-3.47432	50.29498
Conium_maculatum_Native	-3.89892	50.37877
Conium_maculatum_Native	-3.76166	50.47088
Conium_maculatum_Native	-3.34155	50.56643
Conium_maculatum_Native	-2.21185	50.57396
Conium_maculatum_Native	-4.19249	50.64346
Conium_maculatum_Native	-4.05114	50.64604
Conium_maculatum_Native	-3.90977	50.64844
Conium_maculatum_Native	-3.0612	50.65926
Conium_maculatum_Native	-2.77825	50.66149
Conium_maculatum_Native	-2.07075	50.66407
Conium_maculatum_Native	-1.92925	50.66407
Conium_maculatum_Native	3.35655	50.71625
Conium_maculatum_Native	0.33828	50.73058
Conium_maculatum_Native	0.19669	50.73333
Conium_maculatum_Native	-0.79504	50.7478
Conium_maculatum_Native	-2.35444	50.75349
Conium_maculatum_Native	-1.92911	50.75401
Conium_maculatum_Native	-0.0829	50.82821
Conium_maculatum_Native	-0.22484	50.83046
Conium_maculatum_Native	-0.50875	50.83444
Conium_maculatum_Native	-0.65073	50.83616
Conium_maculatum_Native	0.34728	50.9103
Conium_maculatum_Native	0.20514	50.91307
Conium_maculatum_Native	-1.92884	50.93388
Conium_maculatum_Native	-4.49421	50.9972
Conium_maculatum_Native	-4.06696	51.00555
Conium_maculatum_Native	0.06696	51.00555
Conium_maculatum_Native	-3.9245	51.00798
Conium_maculatum_Native	-0.0755	51.00798
Conium_maculatum_Native	-0.21798	51.01024
Conium_maculatum_Native	-0.50299	51.01424
Conium_maculatum_Native	-0.64552	51.01598
Conium_maculatum_Native	-2.2139	51.02364
Conium_maculatum_Native	4.36186	51.0532
Conium_maculatum_Native	1.21199	51.06962
Conium_maculatum_Native	1.06946	51.07345
Conium_maculatum_Native	0.7843	51.0806
Conium_maculatum_Native	0.64169	51.08391
Conium_maculatum_Native	0.35637	51.09001
Conium_maculatum_Native	0.21368	51.0928
Conium_maculatum_Native	-3.78548	51.10013
Conium_maculatum_Native	-0.64289	51.10589
Conium_maculatum_Native	-1.07138	51.11008
Conium_maculatum_Native	-2.21431	51.11357
Conium_maculatum_Native	-1.92856	51.11374
Conium_maculatum_Native	1.361	51.15539
Conium_maculatum_Native	0.93258	51.16693
Conium_maculatum_Native	-4.64682	51.17375
Conium_maculatum_Native	-4.07499	51.18529
Conium_maculatum_Native	0.07499	51.18529
Conium_maculatum_Native	-0.06802	51.18774
Conium_maculatum_Native	-0.3541	51.19212
Conium_maculatum_Native	-1.78527	51.2035
Conium_maculatum_Native	-2.07158	51.20367
Conium_maculatum_Native	-1.92842	51.20367
Conium_maculatum_Native	1.22449	51.2492
Conium_maculatum_Native	1.08141	51.25306
Conium_maculatum_Native	4.1756	51.25979
Conium_maculatum_Native	0.79515	51.26025
Conium_maculatum_Native	0.36556	51.26972
Conium_maculatum_Native	-0.6376	51.2857
Conium_maculatum_Native	-0.78097	51.28728
Conium_maculatum_Native	-1.06775	51.28991
Conium_maculatum_Native	1.51742	51.33072
Conium_maculatum_Native	-0.06046	51.3675
Conium_maculatum_Native	-1.64072	51.383
Conium_maculatum_Native	0.80611	51.43989
Conium_maculatum_Native	0.37484	51.44942
Conium_maculatum_Native	-3.79947	51.45967
Conium_maculatum_Native	-3.22382	51.46709
Conium_maculatum_Native	-9.51122	51.46809
Conium_maculatum_Native	-1.35204	51.47169
Conium_maculatum_Native	-1.49602	51.47239
Conium_maculatum_Native	0.66762	51.53307
Conium_maculatum_Native	0.23542	51.5421
Conium_maculatum_Native	-0.05283	51.54724
Conium_maculatum_Native	-9.65834	51.556
Conium_maculatum_Native	-3.082	51.55841
Conium_maculatum_Native	-0.918	51.55841
Conium_maculatum_Native	-1.06225	51.55965
Conium_maculatum_Native	-9.22586	51.56132
Conium_maculatum_Native	-9.08167	51.56274
Conium_maculatum_Native	-1.6393	51.56285
Conium_maculatum_Native	-8.93747	51.56398
Conium_maculatum_Native	-8.79326	51.56504
Conium_maculatum_Native	0.38421	51.62912
Conium_maculatum_Native	-10.0948	51.63892
Conium_maculatum_Native	-0.19342	51.63943
Conium_maculatum_Native	-0.91587	51.64832
Conium_maculatum_Native	-9.37274	51.64959
Conium_maculatum_Native	-2.21685	51.65312
Conium_maculatum_Native	-8.65032	51.65581
Conium_maculatum_Native	-8.50581	51.65652
Conium_maculatum_Native	-4.53357	51.71593
Conium_maculatum_Native	0.53357	51.71593
Conium_maculatum_Native	-4.38894	51.71896
Conium_maculatum_Native	-4.24428	51.72181
Conium_maculatum_Native	0.24428	51.72181
Conium_maculatum_Native	-0.01617	51.7265
Conium_maculatum_Native	-3.23109	51.7368
Conium_maculatum_Native	-3.08628	51.73823
Conium_maculatum_Native	-2.79664	51.74055
Conium_maculatum_Native	-1.20336	51.74055
Conium_maculatum_Native	-2.50697	51.74215
Conium_maculatum_Native	-9.08595	51.74248
Conium_maculatum_Native	-2.36213	51.74269
Conium_maculatum_Native	-1.63787	51.74269
Conium_maculatum_Native	-2.21728	51.74305
Conium_maculatum_Native	-1.78272	51.74305
Conium_maculatum_Native	-1.92757	51.74322
Conium_maculatum_Native	-8.94118	51.74373
Conium_maculatum_Native	-8.7964	51.7448
Conium_maculatum_Native	-8.36202	51.74694
Conium_maculatum_Native	-5.11802	51.79181
Conium_maculatum_Native	-4.97321	51.79557
Conium_maculatum_Native	-0.18696	51.80121
Conium_maculatum_Native	-4.68351	51.80254
Conium_maculatum_Native	0.39369	51.8088
Conium_maculatum_Native	0.16176	51.8133
Conium_maculatum_Native	-0.04122	51.81685
Conium_maculatum_Native	-3.81376	51.81918
Conium_maculatum_Native	-0.76646	51.8267
Conium_maculatum_Native	-1.20177	51.83046
Conium_maculatum_Native	-9.23316	51.83092
Conium_maculatum_Native	-1.34689	51.83135
Conium_maculatum_Native	-2.50798	51.83207
Conium_maculatum_Native	-2.36285	51.83261
Conium_maculatum_Native	-1.63715	51.83261
Conium_maculatum_Native	-2.21771	51.83297
Conium_maculatum_Native	-2.07257	51.83314
Conium_maculatum_Native	-1.92743	51.83314
Conium_maculatum_Native	-8.65291	51.83557
Conium_maculatum_Native	-8.50783	51.83628
Conium_maculatum_Native	-8.21764	51.83718
Conium_maculatum_Native	-8.07255	51.83736
Conium_maculatum_Native	-10.39773	51.90284
Conium_maculatum_Native	-4.10797	51.90421
Conium_maculatum_Native	-3.96268	51.90672
Conium_maculatum_Native	-0.06637	51.9072
Conium_maculatum_Native	-3.67206	51.91121
Conium_maculatum_Native	-9.52626	51.91737
Conium_maculatum_Native	-3.09062	51.91803
Conium_maculatum_Native	-9.38095	51.91916
Conium_maculatum_Native	-2.79982	51.92037
Conium_maculatum_Native	-2.65441	51.92127
Conium_maculatum_Native	-1.34559	51.92127
Conium_maculatum_Native	-2.36357	51.92253
Conium_maculatum_Native	-8.79958	51.92455
Conium_maculatum_Native	-8.36346	51.9267
Conium_maculatum_Native	-7.92731	51.92724
Conium_maculatum_Native	-4.9851	51.97516
Conium_maculatum_Native	-4.83968	51.97876
Conium_maculatum_Native	-4.25773	51.99136
Conium_maculatum_Native	-3.82102	51.99893
Conium_maculatum_Native	-9.96601	52.00074
Conium_maculatum_Native	-3.52978	52.00307
Conium_maculatum_Native	-9.6749	52.00524
Conium_maculatum_Native	-1.34428	52.01118
Conium_maculatum_Native	-9.09247	52.01208
Conium_maculatum_Native	-2.21858	52.0128
Conium_maculatum_Native	-1.78142	52.0128
Conium_maculatum_Native	-2.07286	52.01298
Conium_maculatum_Native	-1.92714	52.01298
Conium_maculatum_Native	-8.65552	52.01532
Conium_maculatum_Native	-8.50986	52.01604
Conium_maculatum_Native	-4.11643	52.08392
Conium_maculatum_Native	-3.97056	52.08645
Conium_maculatum_Native	-3.67878	52.09097
Conium_maculatum_Native	-2.80304	52.10019
Conium_maculatum_Native	-9.24058	52.1005
Conium_maculatum_Native	-2.65704	52.10109
Conium_maculatum_Native	-1.34296	52.10109
Conium_maculatum_Native	-2.51104	52.10181
Conium_maculatum_Native	-2.36503	52.10236
Conium_maculatum_Native	-2.21902	52.10272
Conium_maculatum_Native	-2.07301	52.1029
Conium_maculatum_Native	-8.94873	52.10321
Conium_maculatum_Native	-8.80279	52.10429
Conium_maculatum_Native	-8.36492	52.10646
Conium_maculatum_Native	-8.21895	52.10682
Conium_maculatum_Native	-4.41293	52.16816
Conium_maculatum_Native	-10.26613	52.17514
Conium_maculatum_Native	-9.53547	52.18691
Conium_maculatum_Native	-9.09687	52.19181
Conium_maculatum_Native	-8.65816	52.19507
Conium_maculatum_Native	-8.51191	52.19579
Conium_maculatum_Native	-4.12498	52.26363
Conium_maculatum_Native	-10.12432	52.26767
Conium_maculatum_Native	-9.97792	52.27022
Conium_maculatum_Native	-9.68504	52.27476
Conium_maculatum_Native	-6.60791	52.27858
Conium_maculatum_Native	-2.80628	52.28
Conium_maculatum_Native	-2.36651	52.28218
Conium_maculatum_Native	-1.9267	52.28273
Conium_maculatum_Native	-8.95257	52.28294
Conium_maculatum_Native	-8.80603	52.28403
Conium_maculatum_Native	-7.92672	52.28676
Conium_maculatum_Native	-3.98254	52.35603
Conium_maculatum_Native	-0.16423	52.3584
Conium_maculatum_Native	-9.54169	52.3666
Conium_maculatum_Native	-2.22035	52.37246
Conium_maculatum_Native	-8.51399	52.37554
Conium_maculatum_Native	-7.48601	52.37554
Conium_maculatum_Native	-7.63286	52.37609
Conium_maculatum_Native	-7.77972	52.37645
Conium_maculatum_Native	-4.13362	52.44333
Conium_maculatum_Native	-9.98596	52.44986
Conium_maculatum_Native	-9.69189	52.45443
Conium_maculatum_Native	-9.10356	52.46139
Conium_maculatum_Native	-8.80931	52.46377
Conium_maculatum_Native	-8.22073	52.46633
Conium_maculatum_Native	-8.07358	52.46651
Conium_maculatum_Native	-7.92642	52.46651
Conium_maculatum_Native	-3.99062	52.53574
Conium_maculatum_Native	-0.30413	52.54034
Conium_maculatum_Native	-6.89419	52.55124
Conium_maculatum_Native	-7.04161	52.55253
Conium_maculatum_Native	-7.18903	52.55363
Conium_maculatum_Native	-8.36864	52.55583
Conium_maculatum_Native	-7.63136	52.55583
Conium_maculatum_Native	-7.77882	52.5562
Conium_maculatum_Native	-6.30118	52.6341
Conium_maculatum_Native	-9.10808	52.6411
Conium_maculatum_Native	-7.33511	52.64442
Conium_maculatum_Native	-3.9988	52.71545
Conium_maculatum_Native	-0.14917	52.71785
Conium_maculatum_Native	-0.44518	52.72211
Conium_maculatum_Native	-6.88965	52.73095
Conium_maculatum_Native	-8.51821	52.73502
Conium_maculatum_Native	-7.48179	52.73502
Conium_maculatum_Native	-4.74394	52.79047
Conium_maculatum_Native	-4.59579	52.79381
Conium_maculatum_Native	-4.44761	52.79696
Conium_maculatum_Native	-6.29419	52.81376
Conium_maculatum_Native	-0.5903	52.81383
Conium_maculatum_Native	-9.40926	52.81766
Conium_maculatum_Native	-6.59074	52.81766
Conium_maculatum_Native	-9.11264	52.82081
Conium_maculatum_Native	-2.37103	52.82162
Conium_maculatum_Native	-7.03569	52.8221
Conium_maculatum_Native	-8.37091	52.82544
Conium_maculatum_Native	-7.62909	52.82544
Conium_maculatum_Native	-4.30415	52.88976
Conium_maculatum_Native	0.00706	52.89515
Conium_maculatum_Native	-0.14152	52.89757
Conium_maculatum_Native	-0.58739	52.90371
Conium_maculatum_Native	-1.03339	52.90818
Conium_maculatum_Native	-8.96631	52.91196
Conium_maculatum_Native	-2.07436	52.91208
Conium_maculatum_Native	-1.92564	52.91208
Conium_maculatum_Native	-7.47965	52.91475
Conium_maculatum_Native	-7.92566	52.91587
Conium_maculatum_Native	-4.60654	52.97343
Conium_maculatum_Native	-4.45775	52.9766
Conium_maculatum_Native	-5.98941	52.98876
Conium_maculatum_Native	-0.88239	52.99676
Conium_maculatum_Native	-9.4151	52.99734
Conium_maculatum_Native	-1.03138	52.99807
Conium_maculatum_Native	-9.11726	53.00051
Conium_maculatum_Native	-1.47841	53.00087
Conium_maculatum_Native	-7.03169	53.00181
Conium_maculatum_Native	-7.77653	53.00555
Conium_maculatum_Native	-4.31374	53.06942
Conium_maculatum_Native	0.31374	53.06942
Conium_maculatum_Native	-4.16458	53.07222
Conium_maculatum_Native	0.16458	53.07222
Conium_maculatum_Native	0.01541	53.07485
Conium_maculatum_Native	-3.86621	53.07728
Conium_maculatum_Native	-0.13379	53.07728
Conium_maculatum_Native	-0.28301	53.07953
Conium_maculatum_Native	-6.13438	53.081
Conium_maculatum_Native	-0.43225	53.08159
Conium_maculatum_Native	-0.58151	53.08346
Conium_maculatum_Native	-9.26882	53.08886
Conium_maculatum_Native	-2.07467	53.09189
Conium_maculatum_Native	-8.67179	53.09373
Conium_maculatum_Native	-7.32821	53.09373
Conium_maculatum_Native	-4.468	53.15624
Conium_maculatum_Native	-4.01962	53.16469
Conium_maculatum_Native	-0.72813	53.17502
Conium_maculatum_Native	-3.12227	53.17653
Conium_maculatum_Native	-0.87773	53.17653
Conium_maculatum_Native	-1.02734	53.17784
Conium_maculatum_Native	-1.17696	53.17897
Conium_maculatum_Native	-9.12192	53.1802
Conium_maculatum_Native	-8.37401	53.1849
Conium_maculatum_Native	-7.77559	53.18527
Conium_maculatum_Native	-4.62289	53.24285
Conium_maculatum_Native	0.32342	53.24907
Conium_maculatum_Native	0.02385	53.25453
Conium_maculatum_Native	-0.12598	53.25698
Conium_maculatum_Native	-0.42568	53.26132
Conium_maculatum_Native	-6.27636	53.26289
Conium_maculatum_Native	-0.57557	53.2632
Conium_maculatum_Native	-3.27454	53.2649
Conium_maculatum_Native	-8.97439	53.27137
Conium_maculatum_Native	-1.92502	53.27169
Conium_maculatum_Native	-7.4753	53.27419
Conium_maculatum_Native	-8.22488	53.27514
Conium_maculatum_Native	-7.92504	53.27533
Conium_maculatum_Native	-4.47837	53.33587
Conium_maculatum_Native	-4.0281	53.34437
Conium_maculatum_Native	-6.12263	53.35044
Conium_maculatum_Native	-6.42287	53.35479
Conium_maculatum_Native	-0.87301	53.35629
Conium_maculatum_Native	-6.87336	53.35989
Conium_maculatum_Native	-2.07514	53.36158
Conium_maculatum_Native	-7.77465	53.365
Conium_maculatum_Native	-8.07512	53.36519
Conium_maculatum_Native	-4.33321	53.42871
Conium_maculatum_Native	0.03238	53.43421
Conium_maculatum_Native	-0.11808	53.43668
Conium_maculatum_Native	-0.41905	53.44104
Conium_maculatum_Native	-0.56956	53.44294
Conium_maculatum_Native	-6.72049	53.44822
Conium_maculatum_Native	-7.0215	53.45106
Conium_maculatum_Native	-8.22583	53.45486
Conium_maculatum_Native	-7.92472	53.45505
Conium_maculatum_Native	-5.96397	53.52759
Conium_maculatum_Native	-0.41234	53.62076
Conium_maculatum_Native	-2.68054	53.62936
Conium_maculatum_Native	-8.8315	53.6319
Conium_maculatum_Native	-7.62203	53.63419
Conium_maculatum_Native	-9.89333	53.70968
Conium_maculatum_Native	-6.40946	53.71409
Conium_maculatum_Native	-9.28767	53.71772
Conium_maculatum_Native	-2.53045	53.72001
Conium_maculatum_Native	-2.3789	53.72059
Conium_maculatum_Native	-8.98475	53.7206
Conium_maculatum_Native	-8.68178	53.7227
Conium_maculatum_Native	-8.22727	53.72443
Conium_maculatum_Native	-7.92424	53.72462
Conium_maculatum_Native	13.5816	53.7485
Conium_maculatum_Native	-6.25433	53.80179
Conium_maculatum_Native	-9.59394	53.80391
Conium_maculatum_Native	-2.68345	53.80913
Conium_maculatum_Native	-7.77225	53.81428
Conium_maculatum_Native	-6.40264	53.89372
Conium_maculatum_Native	-2.83711	53.89805
Conium_maculatum_Native	-2.38052	53.90036
Conium_maculatum_Native	-2.0761	53.90094
Conium_maculatum_Native	-8.83684	53.90143
Conium_maculatum_Native	-8.07608	53.90433
Conium_maculatum_Native	-6.09447	53.97909
Conium_maculatum_Native	-6.55161	53.98548
Conium_maculatum_Native	-2.99141	53.98676
Conium_maculatum_Native	-2.68639	53.98889
Conium_maculatum_Native	-1.31361	53.98889
Conium_maculatum_Native	-1.46613	53.98967
Conium_maculatum_Native	-1.92373	53.99083
Conium_maculatum_Native	-8.68617	53.99224
Conium_maculatum_Native	-7.4663	53.99302
Conium_maculatum_Native	13.415	54.0485
Conium_maculatum_Native	-4.67356	54.05102
Conium_maculatum_Native	-3.14638	54.07528
Conium_maculatum_Native	-9.29877	54.07704
Conium_maculatum_Native	-6.70123	54.07704
Conium_maculatum_Native	-2.84072	54.0778
Conium_maculatum_Native	-1.31213	54.07877
Conium_maculatum_Native	-1.46498	54.07955
Conium_maculatum_Native	-7.00676	54.07995
Conium_maculatum_Native	-1.61784	54.08013
Conium_maculatum_Native	-1.7707	54.08052
Conium_maculatum_Native	-2.07643	54.08071
Conium_maculatum_Native	-8.38204	54.08345
Conium_maculatum_Native	-7.92359	54.08403
Conium_maculatum_Native	-4.37345	54.14723
Conium_maculatum_Native	13.415	54.1484
Conium_maculatum_Native	-2.84254	54.16768
Conium_maculatum_Native	-9.14849	54.16843
Conium_maculatum_Native	-2.68936	54.16865
Conium_maculatum_Native	-1.31064	54.16865
Conium_maculatum_Native	-1.46382	54.16943
Conium_maculatum_Native	-1.61701	54.17002
Conium_maculatum_Native	-2.2298	54.1704
Conium_maculatum_Native	-4.68516	54.23059
Conium_maculatum_Native	-5.62216	54.2403
Conium_maculatum_Native	-9.30441	54.25669
Conium_maculatum_Native	-2.53735	54.25931
Conium_maculatum_Native	-1.46265	54.25931
Conium_maculatum_Native	-8.99755	54.25962
Conium_maculatum_Native	-1.61618	54.2599
Conium_maculatum_Native	-1.7697	54.26029
Conium_maculatum_Native	-2.07677	54.26048
Conium_maculatum_Native	-1.92323	54.26048
Conium_maculatum_Native	-8.69064	54.26177
Conium_maculatum_Native	-7.30936	54.26177
Conium_maculatum_Native	-4.53741	54.32371
Conium_maculatum_Native	-6.8465	54.34809
Conium_maculatum_Native	-1.46148	54.34919
Conium_maculatum_Native	-2.07693	54.35037
Conium_maculatum_Native	-1.92307	54.35037
Conium_maculatum_Native	-0.99777	54.43611
Conium_maculatum_Native	-1.7687	54.44005
Conium_maculatum_Native	-1.9229	54.44025
Conium_maculatum_Native	-7.46048	54.44224
Conium_maculatum_Native	-8.07708	54.44342
Conium_maculatum_Native	-3.00443	54.52598
Conium_maculatum_Native	-2.84993	54.52717
Conium_maculatum_Native	-2.38635	54.52953
Conium_maculatum_Native	-2.07727	54.53013
Conium_maculatum_Native	-7.61378	54.53267
Conium_maculatum_Native	-5.44668	54.5962
Conium_maculatum_Native	-3.3163	54.61288
Conium_maculatum_Native	-0.83852	54.61446
Conium_maculatum_Native	-0.99335	54.61585
Conium_maculatum_Native	-2.3872	54.61941
Conium_maculatum_Native	-8.38707	54.62251
Conium_maculatum_Native	-4.86964	54.67592
Conium_maculatum_Native	-5.90593	54.69488
Conium_maculatum_Native	-6.21598	54.69984
Conium_maculatum_Native	-2.85368	54.7069
Conium_maculatum_Native	-2.69848	54.70789
Conium_maculatum_Native	-8.8534	54.70997
Conium_maculatum_Native	-4.09939	54.78162
Conium_maculatum_Native	-3.32213	54.79258
Conium_maculatum_Native	-3.16663	54.79418
Conium_maculatum_Native	-2.85557	54.79677
Conium_maculatum_Native	-1.29997	54.79776
Conium_maculatum_Native	-2.38892	54.79916
Conium_maculatum_Native	-8.5443	54.80159
Conium_maculatum_Native	-7.61121	54.80219
Conium_maculatum_Native	-4.88238	54.85545
Conium_maculatum_Native	-5.89663	54.87444
Conium_maculatum_Native	-3.79253	54.87643
Conium_maculatum_Native	-2.70159	54.88763
Conium_maculatum_Native	-2.23387	54.88943
Conium_maculatum_Native	-1.92204	54.88963
Conium_maculatum_Native	-5.2006	54.93739
Conium_maculatum_Native	-2.85939	54.97649
Conium_maculatum_Native	-6.82855	54.97685
Conium_maculatum_Native	-2.70315	54.9775
Conium_maculatum_Native	-2.5469	54.9783
Conium_maculatum_Native	-2.39065	54.9789
Conium_maculatum_Native	-2.07813	54.97951
Conium_maculatum_Native	-1.92187	54.97951
Conium_maculatum_Native	-8.39052	54.98186
Conium_maculatum_Native	-2.86131	55.06636
Conium_maculatum_Native	-6.98244	55.06807
Conium_maculatum_Native	-2.23492	55.06918
Conium_maculatum_Native	-1.76508	55.06918
Conium_maculatum_Native	-1.92169	55.06938
Conium_maculatum_Native	-7.6086	55.07169
Conium_maculatum_Native	-7.92172	55.0723
Conium_maculatum_Native	-5.05837	55.12089
Conium_maculatum_Native	-3.96141	55.14349
Conium_maculatum_Native	-3.64775	55.14814
Conium_maculatum_Native	-3.02018	55.155
Conium_maculatum_Native	-1.45064	55.15804
Conium_maculatum_Native	-1.76455	55.15905
Conium_maculatum_Native	-2.07848	55.15925
Conium_maculatum_Native	-1.92152	55.15925
Conium_maculatum_Native	-4.90829	55.21447
Conium_maculatum_Native	-6.03481	55.23617
Conium_maculatum_Native	-1.60671	55.24851
Conium_maculatum_Native	-1.92134	55.24912
Conium_maculatum_Native	-7.92137	55.25196
Conium_maculatum_Native	-5.54387	55.28758
Conium_maculatum_Native	-4.75751	55.30788
Conium_maculatum_Native	-3.18242	55.33329
Conium_maculatum_Native	-2.86715	55.33593
Conium_maculatum_Native	-1.76349	55.33878
Conium_maculatum_Native	-2.07884	55.33898
Conium_maculatum_Native	-4.60602	55.40111
Conium_maculatum_Native	-3.81686	55.41538
Conium_maculatum_Native	-2.71111	55.42681
Conium_maculatum_Native	-2.39508	55.42824
Conium_maculatum_Native	-1.92098	55.42885
Conium_maculatum_Native	-5.55997	55.46697
Conium_maculatum_Native	-5.24412	55.47575
Conium_maculatum_Native	-3.02946	55.51442
Conium_maculatum_Native	-2.55436	55.51749
Conium_maculatum_Native	-1.60403	55.5181
Conium_maculatum_Native	-2.23759	55.51851
Conium_maculatum_Native	-2.0792	55.51872
Conium_maculatum_Native	-1.9208	55.51872
Conium_maculatum_Native	-5.7263	55.55194
Conium_maculatum_Native	-5.09317	55.56958
Conium_maculatum_Native	-4.61791	55.58065
Conium_maculatum_Native	-4.45942	55.58394
Conium_maculatum_Native	-2.55562	55.60735
Conium_maculatum_Native	-1.60312	55.60796
Conium_maculatum_Native	-1.76187	55.60837
Conium_maculatum_Native	-4.78272	55.66692
Conium_maculatum_Native	-3.82933	55.68484
Conium_maculatum_Native	-3.03417	55.69411
Conium_maculatum_Native	-2.87509	55.69535
Conium_maculatum_Native	-2.716	55.69638
Conium_maculatum_Native	-1.76132	55.69824
Conium_maculatum_Native	-1.92044	55.69844
Conium_maculatum_Native	-3.99287	55.77218
Conium_maculatum_Native	-3.19598	55.78251
Conium_maculatum_Native	-2.71765	55.78624
Conium_maculatum_Native	-2.55818	55.78706
Conium_maculatum_Native	-2.3987	55.78768
Conium_maculatum_Native	-2.07974	55.7883
Conium_maculatum_Native	-1.92026	55.7883
Conium_maculatum_Native	-6.2296	55.80544
Conium_maculatum_Native	-5.43335	55.83027
Conium_maculatum_Native	-3.35853	55.87069
Conium_maculatum_Native	-2.87913	55.87505
Conium_maculatum_Native	-2.39963	55.87754
Conium_maculatum_Native	-2.23978	55.87796
Conium_maculatum_Native	-2.07993	55.87816
Conium_maculatum_Native	13.45893	55.92843
Conium_maculatum_Native	-4.80201	55.93618
Conium_maculatum_Native	-3.20152	55.96219
Conium_maculatum_Native	-2.88117	55.9649
Conium_maculatum_Native	-2.72097	55.96594
Conium_maculatum_Native	-2.40055	55.9674
Conium_maculatum_Native	-3.8463	56.04409
Conium_maculatum_Native	-3.36484	56.05036
Conium_maculatum_Native	-2.88321	56.05475
Conium_maculatum_Native	-2.56207	56.05663
Conium_maculatum_Native	-3.20712	56.14187
Conium_maculatum_Native	-3.85493	56.22371
Conium_maculatum_Native	-2.88734	56.23443
Conium_maculatum_Native	-2.72602	56.23549
Conium_maculatum_Native	-3.21278	56.32153
Conium_maculatum_Native	-2.88943	56.32428
Conium_maculatum_Native	-2.56602	56.32618
Conium_maculatum_Native	-6.45031	56.33739
Conium_maculatum_Native	-6.12764	56.34857
Conium_maculatum_Native	-3.37767	56.40967
Conium_maculatum_Native	-3.21564	56.41137
Conium_maculatum_Native	-3.05359	56.41285
Conium_maculatum_Native	16.6015	56.4503
Conium_maculatum_Native	-2.89363	56.50396
Conium_maculatum_Native	-2.73117	56.50502
Conium_maculatum_Native	-5.17329	56.55652
Conium_maculatum_Native	-4.0352	56.58037
Conium_maculatum_Native	-3.3842	56.58932
Conium_maculatum_Native	-2.57004	56.59572
Conium_maculatum_Native	-2.40815	56.6862
Conium_maculatum_Native	-4.04491	56.75995
Conium_maculatum_Native	-2.7364	56.77454
Conium_maculatum_Native	-2.24548	56.77647
Conium_maculatum_Native	-5.8501	56.80716
Conium_maculatum_Native	-5.35962	56.82135
